startSeconds,endSeconds,isTargetChild
1682.2,1682.8,True
1683.61,1684.21,True
1685.01,1685.61,True
1691.89,1692.51,True
1709.09,1710.58,True
1746.49,1747.14,True
1763.15,1763.75,True
1787.76,1788.45,True
1796.2,1798.86,True
1802.53,1803.13,True
1807.21,1807.87,True
1811.74,1812.63,True
1812.63,1814.79,False
1817.43,1818.03,True
1824.01,1824.61,True
1826.02,1826.65,True
1842.34,1843.0,True
1843.93,1845.06,True
1848.03,1848.91,True
1850.71,1851.57,True
1853.88,1854.82,True
1859.39,1859.99,True
1861.3,1862.12,True
1863.79,1864.39,True
1869.17,1869.93,True
1873.77,1874.49,True
1883.1,1883.7,True
1891.44,1892.08,True
1912.36,1912.96,True
1919.59,1920.32,True
1964.74,1965.39,True
1967.45,1968.21,True
1996.92,1997.52,True
2007.68,2008.28,True
2012.61,2013.61,True
2032.05,2032.65,True
2236.46,2237.06,True
2256.34,2256.94,True
2258.7,2259.38,True
2300.81,2301.41,True
2319.54,2320.48,True
2350.78,2351.6,True
2353.58,2354.18,True
2380.87,2381.47,True
2390.64,2391.24,True
2392.89,2393.49,False
2463.09,2463.69,True
2471.23,2472.66,True
2475.49,2476.09,False
2485.04,2485.64,False
2489.39,2490.17,True
2494.16,2494.79,True
2497.1,2497.7,True
2502.57,2503.23,True
2533.6,2534.25,True
2542.4,2543.5,True
2545.25,2545.85,True
2548.27,2549.08,True
2575.5,2576.15,True
2577.42,2578.42,True
2580.51,2581.33,True
2584.5,2585.39,True
2593.38,2593.98,True
2610.58,2611.64,True
2614.24,2615.39,True
2620.69,2621.29,True
2647.26,2647.97,True
2659.85,2661.26,True
2663.09,2663.73,True
2678.09,2678.69,True
2679.61,2680.23,True
2682.01,2682.65,True
2693.27,2693.87,True
2704.63,2706.14,True
2709.0,2709.6,True
2712.0,2712.6,True
2713.56,2714.17,True
2726.81,2727.55,True
2753.44,2754.1,True
2789.76,2790.36,True
2791.76,2792.86,True
2797.0,2799.08,True
2806.88,2808.09,True
2815.44,2816.53,True
2819.73,2821.48,True
2825.79,2827.31,True
2832.53,2833.86,True
2835.51,2837.22,True
2849.64,2853.4,True
2859.79,2863.58,True
2866.21,2869.02,True
2874.21,2876.9,True
2880.7,2881.8,True
2882.89,2885.17,True
2888.42,2891.44,True
2892.4,2893.12,True
2895.38,2896.64,True
2898.65,2899.25,True
2906.43,2908.07,True
2909.02,2910.3,True
2911.73,2912.82,True
2916.04,2917.94,True
2918.97,2919.96,True
2920.77,2922.29,True
2923.21,2924.26,True
2926.34,2928.41,True
2932.09,2934.29,True
2937.03,2937.63,True
2938.63,2939.23,True
2941.11,2943.15,True
2950.59,2951.4,True
2959.48,2960.98,True
2969.98,2971.11,True
2976.96,2979.92,True
2980.73,2982.9,True
2983.7,2984.31,True
2985.11,2985.76,True
2985.76,2986.56,True
2987.37,2988.56,True
2990.13,2994.26,True
3004.98,3006.81,True
3014.68,3018.12,True
3018.93,3021.67,True
3023.97,3027.4,True
3029.21,3034.61,True
3034.61,3035.45,True
3035.45,3041.94,True
3044.17,3044.87,True
3048.81,3049.52,True
3050.5,3051.38,True
3055.6,3056.45,True
3057.45,3058.75,True
3061.07,3062.49,True
3065.67,3066.39,True
3067.61,3070.1,True
3071.1,3072.53,True
3076.82,3077.45,True
3079.29,3080.33,True
3080.33,3081.33,True
3087.0,3088.1,True
