startSeconds,endSeconds,isTargetChild
12585.04,12586.37,True
12588.93,12590.22,True
12591.03,12592.11,True
12596.34,12597.01,True
12601.37,12602.08,True
12603.01,12603.61,True
12605.35,12607.38,True
12652.38,12652.98,False
12882.61,12883.21,True
12886.26,12887.98,True
12939.4,12940.93,True
12974.37,12974.97,True
12987.83,12989.35,True
12994.75,12995.35,True
13157.93,13158.7,False
13172.21,13173.3,True
13176.52,13178.37,True
13181.37,13182.0,True
13183.9,13185.51,True
13187.54,13188.69,True
13229.58,13231.16,True
13235.78,13236.88,True
13244.95,13245.96,True
13247.28,13248.26,True
13251.13,13252.63,True
13254.74,13256.67,True
13266.03,13266.63,True
13268.42,13269.02,True
13269.86,13271.75,True
13272.79,13274.23,True
13279.17,13280.56,True
13283.57,13284.56,True
13287.12,13288.76,True
13386.46,13387.06,True
13422.27,13422.87,True
13489.1,13489.7,True
13490.5,13491.1,True
13502.31,13502.91,True
13512.03,13513.02,True
13526.06,13526.66,True
13530.39,13531.32,True
13535.27,13536.15,True
13537.84,13539.65,True
13541.27,13541.87,True
13544.47,13546.11,True
13548.4,13551.32,True
13552.59,13553.48,True
13554.97,13555.71,True
13556.51,13557.71,True
13558.55,13560.13,True
13562.13,13563.57,True
13564.61,13566.11,True
13567.4,13571.25,True
13572.28,13575.27,True
13577.07,13579.0,True
13581.06,13582.33,True
13590.64,13591.72,True
13596.55,13597.25,True
13609.67,13610.59,True
13615.62,13616.32,True
13618.03,13618.64,True
13625.37,13625.97,True
13631.15,13631.89,True
13632.7,13633.3,True
13636.62,13637.22,True
13638.02,13638.62,True
13639.5,13640.89,True
13641.99,13648.38,True
13649.79,13651.76,True
13652.74,13657.18,True
13658.82,13660.26,True
13662.12,13663.67,True
13666.27,13667.58,True
13669.51,13671.64,True
13672.44,13675.13,True
13675.96,13677.48,True
13679.16,13681.06,True
13682.07,13685.36,True
13686.67,13687.61,True
13690.14,13691.74,True
13693.33,13695.05,True
13696.55,13699.48,True
13701.19,13701.81,True
13702.67,13705.32,True
13710.36,13711.26,True
13713.97,13715.09,True
13716.09,13718.27,True
13720.47,13722.64,True
13724.41,13727.68,True
13728.48,13732.91,True
13733.8,13735.05,True
13735.91,13737.41,True
13738.21,13751.27,True
13752.12,13758.93,True
13759.73,13765.28,True
13766.08,13767.19,True
13767.99,13768.59,True
13772.1,13773.79,True
13773.79,13774.59,True
13774.59,13775.89,True
13777.2,13779.21,True
13780.3,13784.27,True
13785.25,13789.7,True
13791.36,13793.07,True
13795.15,13795.99,True
13796.8,13797.73,True
13798.79,13799.52,True
13800.32,13807.46,True
13808.48,13810.72,True
13812.09,13815.68,True
13816.8,13821.91,True
13823.73,13824.36,True
13850.74,13851.43,True
13853.88,13854.48,True
13855.41,13856.49,True
13856.49,13857.59,True
13857.59,13860.79,True
13861.76,13865.43,True
13866.74,13870.18,True
13870.98,13871.75,True
13872.55,13874.18,True
13876.63,13880.15,True
13881.13,13882.14,True
13882.97,13885.71,True
13886.51,13888.73,True
13890.34,13901.99,True
13903.1,13905.34,True
13906.14,13908.86,True
13909.72,13913.38,True
13914.18,13914.78,False
13915.58,13916.18,True
13926.02,13927.51,True
13928.51,13932.53,True
13934.07,13936.15,True
13936.99,13939.57,True
13940.56,13942.6,True
13943.82,13951.29,True
13952.19,13958.7,True
13959.54,13960.14,True
13960.94,13972.31,True
13973.46,13976.81,True
13978.14,13979.9,True
13980.98,13986.61,True
13987.62,13989.11,True
13990.73,13991.47,True
13992.45,14001.12,True
14001.12,14001.92,False
14003.21,14003.81,False
14005.13,14008.84,True
14012.38,14015.23,True
14016.03,14016.63,True
14017.78,14019.93,True
14021.01,14023.02,True
14023.82,14029.34,True
14030.14,14031.27,True
14032.51,14035.34,True
14035.34,14036.62,True
14036.62,14037.22,True
14038.82,14040.53,True
14041.4,14042.91,True
14043.8,14050.76,True
14051.56,14055.33,True
14056.4,14057.37,True
14058.18,14064.8,True
14067.41,14068.2,True
14075.21,14075.88,True
14080.46,14081.17,True
14082.02,14083.26,True
14087.52,14088.86,True
14090.51,14092.2,True
14093.0,14094.82,True
14098.32,14099.06,True
14099.86,14102.55,True
14103.55,14105.36,True
18245.26,18247.24,True
18291.42,18292.02,True
18294.04,18294.64,True
18304.01,18305.2,True
18307.05,18307.75,True
18399.13,18399.73,False
18413.13,18413.96,True
18607.16,18607.76,True
18648.32,18648.92,True
18738.41,18739.01,True
18742.61,18743.23,False
18744.44,18745.05,True
18790.03,18790.63,True
18797.52,18798.12,True
18826.83,18827.79,True
18838.78,18839.38,True
18894.64,18895.25,True
18923.84,18924.44,True
18940.45,18941.05,True
18964.27,18965.01,True
19081.97,19082.57,True
19124.22,19125.06,True
19140.91,19141.88,True
19156.56,19157.16,False
19203.63,19204.23,True
19233.22,19233.82,True
19238.49,19239.09,True
19358.86,19359.55,False
19405.6,19406.49,True
19424.91,19425.51,True
19468.4,19469.69,False
19471.01,19471.62,True
19473.45,19475.09,True
19477.25,19478.88,True
19479.77,19481.65,True
19483.8,19484.4,True
19488.55,19489.94,True
19492.7,19493.41,True
19495.53,19496.5,True
19498.9,19499.51,True
19500.31,19501.39,True
19502.48,19507.25,True
19508.3,19515.54,True
19516.34,19519.05,True
19519.87,19522.07,True
19757.58,19758.9,False
19779.47,19780.15,False
19817.59,19818.19,False
19840.15,19841.4,False
19869.02,19869.9,False
19934.58,19935.57,False
20027.5,20028.51,False
20028.51,20029.11,False
20133.02,20133.62,False
20136.11,20136.91,False
20142.12,20142.98,False
20144.31,20144.91,True
20159.61,20160.32,False
20162.4,20163.4,False
20163.4,20164.01,False
20169.68,20170.46,False
20269.3,20270.67,False
20276.81,20277.41,False
20371.14,20371.75,True
20409.62,20410.28,False
20413.48,20414.17,True
20416.93,20417.97,True
20420.26,20420.86,True
20422.66,20424.08,True
20425.51,20426.22,True
20427.02,20427.62,False
20460.41,20461.45,False
20464.11,20465.01,True
20468.21,20469.78,True
20471.75,20474.91,True
20479.85,20482.23,True
20483.03,20483.63,True
20499.24,20499.9,True
20501.36,20503.18,True
20505.7,20507.26,True
20509.83,20511.0,True
20513.01,20513.61,False
20515.3,20516.58,False
20564.73,20565.35,False
20576.87,20577.92,False
20577.92,20580.0,False
20791.39,20791.99,True
20927.17,20927.77,False
20954.8,20955.4,False
20961.59,20962.19,True
20982.84,20983.68,False
20993.94,20994.84,False
21008.4,21009.0,False
21019.12,21020.63,True
21039.59,21040.27,True
21076.82,21077.42,False
21109.04,21110.29,True
21112.02,21112.86,True
21347.49,21348.71,True
21354.18,21354.97,True
21357.32,21357.94,True
21376.44,21377.04,True
21466.05,21466.84,False
21681.97,21682.57,False
21705.25,21706.8,False
21710.56,21711.17,False
21754.9,21755.5,True
21826.76,21827.36,True
21879.01,21879.61,False
21960.75,21961.64,True
21987.32,21987.93,True
22089.25,22089.88,False
22130.54,22131.45,True
22133.01,22134.17,True
22135.23,22135.83,True
22145.01,22145.61,True
22150.98,22152.79,True
22166.92,22168.12,True
22172.34,22172.94,True
22184.63,22185.23,True
22187.81,22188.55,True
22202.37,22203.0,False
22203.0,22204.25,False
22219.11,22220.24,False
22856.65,22857.25,True
22989.74,22990.36,True
23035.85,23036.45,False
23077.84,23078.44,True
23177.98,23178.62,False
23254.56,23255.16,False
23255.99,23256.86,True
23266.28,23266.88,True
26195.13,26195.73,False
26329.1,26329.71,True
27042.01,27042.61,True
29491.01,29491.62,True
29526.67,29527.57,True
29528.57,29529.24,False
29531.55,29532.18,False
29537.72,29538.32,True
29539.4,29540.3,True
29749.61,29750.24,True
29833.77,29834.88,False
29838.87,29839.63,False
29848.72,29849.33,False
29850.58,29851.19,True
29852.6,29853.2,False
29865.33,29865.93,False
29867.73,29868.56,True
29877.78,29878.38,False
29883.38,29884.63,True
29890.17,29891.3,True
29892.25,29892.86,True
29903.85,29904.45,True
29945.03,29945.63,True
29961.69,29962.3,True
29973.65,29974.49,False
30007.02,30007.72,False
30296.18,30296.95,True
30502.56,30503.21,True
30524.79,30525.43,True
30538.97,30539.77,False
30540.57,30542.44,False
30550.01,30550.62,False
30551.42,30552.02,True
30562.43,30563.18,False
30574.95,30575.86,True
30596.49,30597.62,True
30670.6,30671.85,True
30703.78,30704.38,True
30711.18,30711.88,True
30712.68,30713.48,False
30714.69,30715.29,False
30757.67,30758.27,False
30763.14,30764.73,True
30852.07,30852.93,False
30879.09,30880.65,False
30927.48,30928.47,False
30933.01,30933.61,False
30953.57,30955.01,False
30970.13,30971.06,False
