startSeconds,endSeconds,includesTargetChild
12585.04,12586.37,True
12588.93,12590.22,True
12591.03,12592.11,True
12596.34,12597.01,True
12601.37,12602.08,True
12603.01,12603.61,True
12605.35,12607.38,True
12652.38,12652.98,True
12882.61,12883.21,True
12886.26,12887.98,True
12939.4,12940.93,True
12974.37,12974.97,True
12987.83,12989.35,True
12994.75,12995.35,True
13157.93,13158.7,True
13172.21,13173.3,True
13176.52,13178.37,True
13181.37,13182.0,True
13183.9,13185.51,True
13187.54,13188.69,True
13229.58,13231.16,True
13235.78,13236.88,True
13244.95,13245.96,True
13247.28,13248.26,True
13251.13,13252.63,True
13254.74,13256.67,True
13266.03,13266.63,True
13268.42,13269.02,True
13269.86,13271.75,True
13272.79,13274.23,True
13279.17,13280.56,True
13283.57,13284.56,True
13287.12,13288.76,True
13386.46,13387.06,True
13422.27,13422.87,True
13489.1,13489.7,True
13490.5,13491.1,True
13502.31,13502.91,True
13512.03,13513.02,True
13526.06,13526.66,True
13530.39,13531.32,True
13535.27,13536.15,True
13537.84,13539.65,True
13541.27,13541.87,True
13544.47,13546.11,True
13548.4,13551.32,True
13552.59,13553.48,True
13554.97,13555.71,True
13556.51,13557.71,True
13558.55,13560.13,True
13562.13,13563.57,True
13564.61,13566.11,True
13567.4,13571.25,True
13572.28,13575.27,True
13577.07,13579.0,True
13581.06,13582.33,True
13590.64,13591.72,True
13596.55,13597.25,True
13609.67,13610.59,True
13615.62,13616.32,True
13618.03,13618.64,True
13625.37,13625.97,True
13631.15,13631.89,True
13632.7,13633.3,True
13636.62,13637.22,True
13638.02,13638.62,True
13639.5,13640.89,True
13641.99,13648.38,True
13649.79,13651.76,True
13652.74,13657.18,True
13658.82,13660.26,True
13662.12,13663.67,True
13666.27,13667.58,True
13669.51,13671.64,True
13672.44,13675.13,True
13675.96,13677.48,True
13679.16,13681.06,True
13682.07,13685.36,True
13686.67,13687.61,True
13690.14,13691.74,True
13693.33,13695.05,True
13696.55,13699.48,True
13701.19,13701.81,True
13702.67,13705.32,True
13710.36,13711.26,True
13713.97,13715.09,True
13716.09,13718.27,True
13720.47,13722.64,True
13724.41,13727.68,True
13728.48,13732.91,True
13733.8,13735.05,True
13735.91,13737.41,True
13738.21,13751.27,True
13752.12,13758.93,True
13759.73,13765.28,True
13766.08,13767.19,True
13767.99,13768.59,True
13772.1,13773.79,True
13773.79,13774.59,True
13774.59,13775.89,True
13777.2,13779.21,True
13780.3,13784.27,True
13785.25,13789.7,True
13791.36,13793.07,True
13795.15,13795.99,True
13796.8,13797.73,True
13798.79,13799.52,True
13800.32,13807.46,True
13808.48,13810.72,True
13812.09,13815.68,True
13816.8,13821.91,True
13823.73,13824.36,True
13850.74,13851.43,True
13853.88,13854.48,True
13855.41,13856.49,True
13856.49,13857.59,True
13857.59,13860.79,True
13861.76,13865.43,True
13866.74,13870.18,True
13870.98,13871.75,True
13872.55,13874.18,True
13876.63,13880.15,True
13881.13,13882.14,True
13882.97,13885.71,True
13886.51,13888.73,True
13890.34,13901.99,True
13903.1,13905.34,True
13906.14,13908.86,True
13909.72,13913.38,True
13914.18,13914.78,True
13915.58,13916.18,True
13926.02,13927.51,True
13928.51,13932.53,True
13934.07,13936.15,True
13936.99,13939.57,True
13940.56,13942.6,True
13943.82,13951.29,True
13952.19,13958.7,True
13959.54,13960.14,True
13960.94,13972.31,True
13973.46,13976.81,True
13978.14,13979.9,True
13980.98,13986.61,True
13987.62,13989.11,True
13990.73,13991.47,True
13992.45,14001.12,True
14001.12,14001.92,True
14003.21,14003.81,True
14005.13,14008.84,True
14012.38,14015.23,True
14016.03,14016.63,True
14017.78,14019.93,True
14021.01,14023.02,True
14023.82,14029.34,True
14030.14,14031.27,True
14032.51,14035.34,True
14035.34,14036.62,True
14036.62,14037.22,True
14038.82,14040.53,True
14041.4,14042.91,True
14043.8,14050.76,True
14051.56,14055.33,True
14056.4,14057.37,True
14058.18,14064.8,True
14067.41,14068.2,True
14075.21,14075.88,True
14080.46,14081.17,True
14082.02,14083.26,True
14087.52,14088.86,True
14090.51,14092.2,True
14093.0,14094.82,True
14098.32,14099.06,True
14099.86,14102.55,True
14103.55,14105.36,True
18245.26,18247.24,True
18291.42,18292.02,True
18294.04,18294.64,True
18304.01,18305.2,True
18307.05,18307.75,True
18399.13,18399.73,True
18413.13,18413.96,True
18607.16,18607.76,True
18648.32,18648.92,True
18738.41,18739.01,True
18742.61,18743.23,False
18744.44,18745.05,True
18790.03,18790.63,True
18797.52,18798.12,True
18826.83,18827.79,True
18838.78,18839.38,True
18894.64,18895.25,True
18923.84,18924.44,True
18940.45,18941.05,True
18964.27,18965.01,True
19081.97,19082.57,True
19124.22,19125.06,True
19140.91,19141.88,True
19156.56,19157.16,True
19203.63,19204.23,True
19233.22,19233.82,True
19238.49,19239.09,True
19358.86,19359.55,True
19405.6,19406.49,True
19424.91,19425.51,True
19468.4,19469.69,True
19471.01,19471.62,True
19473.45,19475.09,True
19477.25,19478.88,True
19479.77,19481.65,True
19483.8,19484.4,True
19488.55,19489.94,True
19492.7,19493.41,True
19495.53,19496.5,True
19498.9,19499.51,True
19500.31,19501.39,True
19502.48,19507.25,True
19508.3,19515.54,True
19516.34,19519.05,True
19519.87,19522.07,True
19757.58,19758.9,False
19779.47,19780.15,True
19817.59,19818.19,False
19840.15,19841.4,False
19869.02,19869.9,False
19934.58,19935.57,False
20027.5,20028.51,False
20028.51,20029.11,False
20133.02,20133.62,True
20136.11,20136.91,False
20142.12,20142.98,True
20144.31,20144.91,True
20159.61,20160.32,True
20162.4,20163.4,True
20163.4,20164.01,True
20169.68,20170.46,False
20269.3,20270.67,False
20276.81,20277.41,False
20371.14,20371.75,True
20409.62,20410.28,True
20413.48,20414.17,True
20416.93,20417.97,True
20420.26,20420.86,True
20422.66,20424.08,True
20425.51,20426.22,True
20427.02,20427.62,True
20460.41,20461.45,True
20464.11,20465.01,True
20468.21,20469.78,True
20471.75,20474.91,True
20479.85,20482.23,True
20483.03,20483.63,True
20499.24,20499.9,True
20501.36,20503.18,True
20505.7,20507.26,True
20509.83,20511.0,True
20513.01,20513.61,True
20515.3,20516.58,True
20564.73,20565.35,False
20576.87,20577.92,False
20577.92,20580.0,False
20791.39,20791.99,True
20927.17,20927.77,False
20954.8,20955.4,True
20961.59,20962.19,True
20982.84,20983.68,True
20993.94,20994.84,True
21008.4,21009.0,True
21019.12,21020.63,True
21039.59,21040.27,True
21076.82,21077.42,True
21109.04,21110.29,True
21112.02,21112.86,True
21347.49,21348.71,True
21354.18,21354.97,True
21357.32,21357.94,True
21376.44,21377.04,True
21466.05,21466.84,False
21681.97,21682.57,True
21705.25,21706.8,True
21710.56,21711.17,True
21754.9,21755.5,True
21826.76,21827.36,True
21879.01,21879.61,True
21960.75,21961.64,True
21987.32,21987.93,True
22089.25,22089.88,False
22130.54,22131.45,True
22133.01,22134.17,True
22135.23,22135.83,True
22145.01,22145.61,True
22150.98,22152.79,True
22166.92,22168.12,True
22172.34,22172.94,True
22184.63,22185.23,True
22187.81,22188.55,True
22202.37,22203.0,False
22203.0,22204.25,False
22219.11,22220.24,True
22856.65,22857.25,True
22989.74,22990.36,True
23035.85,23036.45,False
23077.84,23078.44,True
23177.98,23178.62,True
23254.56,23255.16,True
23255.99,23256.86,True
23266.28,23266.88,True
26195.13,26195.73,True
26329.1,26329.71,True
27042.01,27042.61,True
29491.01,29491.62,True
29526.67,29527.57,True
29528.57,29529.24,True
29531.55,29532.18,True
29537.72,29538.32,True
29539.4,29540.3,True
29749.61,29750.24,True
29833.77,29834.88,True
29838.87,29839.63,True
29848.72,29849.33,True
29850.58,29851.19,True
29852.6,29853.2,True
29865.33,29865.93,True
29867.73,29868.56,True
29877.78,29878.38,True
29883.38,29884.63,True
29890.17,29891.3,True
29892.25,29892.86,True
29903.85,29904.45,True
29945.03,29945.63,True
29961.69,29962.3,True
29973.65,29974.49,True
30007.02,30007.72,True
30296.18,30296.95,True
30502.56,30503.21,True
30524.79,30525.43,True
30538.97,30539.77,True
30540.57,30542.44,True
30550.01,30550.62,True
30551.42,30552.02,True
30562.43,30563.18,True
30574.95,30575.86,True
30596.49,30597.62,True
30670.6,30671.85,True
30703.78,30704.38,True
30711.18,30711.88,True
30712.68,30713.48,True
30714.69,30715.29,True
30757.67,30758.27,True
30763.14,30764.73,True
30852.07,30852.93,True
30879.09,30880.65,True
30927.48,30928.47,True
30933.01,30933.61,True
30953.57,30955.01,True
30970.13,30971.06,True
30975.03,30977.19,True
31004.21,31005.13,True
31013.02,31014.38,True
31020.41,31021.19,True
31023.32,31023.92,True
31030.4,31031.18,True
31048.72,31049.32,True
31111.41,31112.09,True
31161.49,31163.27,True
31194.47,31195.54,True
31230.14,31230.95,True
31342.22,31342.82,True
31345.98,31346.78,True
31410.54,31411.15,True
31412.46,31413.07,True
31413.87,31414.86,True
31429.93,31430.53,True
31439.9,31440.5,True
31482.29,31483.55,True
31529.69,31530.58,True
31544.38,31547.65,True
31552.45,31554.08,True
31565.62,31566.39,True
31567.19,31568.17,True
31572.7,31573.6,True
31574.84,31575.44,True
31577.92,31578.74,True
31581.17,31583.43,True
31586.99,31588.81,True
31591.67,31594.63,True
31613.39,31613.99,True
31648.56,31649.44,True
31649.44,31650.29,True
31650.29,31653.16,True
31664.46,31665.3,True
31668.56,31669.51,True
31682.34,31685.02,True
31687.17,31688.25,True
31690.73,31691.73,True
31691.73,31694.66,True
31706.59,31709.35,True
31716.8,31719.77,True
31720.87,31723.15,True
31725.81,31727.63,True
31728.43,31729.04,True
31730.17,31731.32,True
31736.74,31740.34,True
31746.43,31747.54,True
31795.68,31797.45,True
31804.09,31804.7,True
31814.0,31815.44,True
31820.34,31822.14,True
31826.11,31827.93,True
31828.73,31829.33,True
31832.98,31835.22,True
31841.34,31844.02,True
31860.94,31863.97,True
31867.81,31869.99,True
31883.59,31885.68,True
31887.77,31890.81,True
31891.97,31892.57,True
31894.87,31896.48,True
31900.74,31902.35,True
31904.82,31907.8,True
31909.6,31912.04,True
31913.47,31914.26,True
31914.26,31915.06,True
31915.06,31915.66,True
31916.84,31917.46,True
31918.26,31919.66,True
31921.26,31923.22,True
31924.31,31925.56,True
31927.88,31929.74,True
31930.96,31932.8,True
31933.64,31935.7,True
31939.61,31941.39,True
31949.11,31949.71,True
32130.46,32131.25,True
32206.89,32209.61,True
32215.48,32216.28,True
32222.67,32223.27,True
32234.54,32236.42,True
32238.02,32238.76,True
32241.18,32241.78,True
32242.82,32244.61,True
32246.23,32247.58,True
32247.58,32248.58,True
32249.86,32250.46,True
32251.31,32256.87,True
32258.59,32267.26,True
32268.34,32272.74,True
32273.94,32274.77,True
32279.27,32279.87,False
32434.9,32435.5,True
32438.92,32439.52,True
32461.94,32462.54,False
32463.95,32477.81,False
32478.61,32480.35,False
32489.12,32491.56,False
32500.48,32504.03,True
32511.51,32513.44,True
32514.24,32516.78,True
32562.99,32563.6,False
32582.13,32583.13,True
32627.16,32627.76,False
32688.43,32689.26,True
32694.63,32695.23,True
32697.24,32697.84,True
32699.59,32700.27,True
32705.27,32705.91,True
32706.71,32707.74,True
32708.99,32709.99,False
32709.99,32710.83,False
32714.84,32715.5,True
32741.42,32742.37,True
32768.53,32769.13,False
32817.3,32818.63,False
32852.99,32853.59,True
32862.18,32864.5,True
32866.06,32867.1,True
32867.99,32869.0,True
32907.91,32908.57,False
32950.58,32952.09,True
32954.73,32955.63,True
32956.53,32957.54,False
32959.47,32960.86,True
32991.69,32992.55,True
33004.63,33005.5,True
33033.33,33034.53,False
33038.27,33038.98,True
33038.98,33040.29,False
33044.14,33044.74,True
33071.99,33072.64,False
33136.58,33137.28,True
33143.32,33144.87,True
33199.82,33200.42,True
33210.53,33211.13,True
33303.69,33304.41,True
33304.41,33305.41,True
33420.25,33420.85,True
34201.03,34203.08,True
34209.5,34210.19,True
34212.15,34212.81,True
34212.81,34213.61,True
34213.61,34215.98,True
34216.78,34219.69,True
34221.61,34223.06,True
34223.86,34241.18,True
34244.85,34249.59,True
34250.41,34256.5,True
34257.34,34262.54,True
34262.54,34263.47,True
34266.33,34268.32,True
34269.46,34270.34,True
34270.34,34272.88,True
34272.88,34273.68,True
34273.68,34274.64,True
34275.55,34286.31,True
34287.39,34288.42,True
34290.14,34291.4,True
34293.23,34293.83,True
34294.93,34298.22,True
34299.34,34303.99,True
34304.99,34311.03,True
34312.21,34312.81,True
34317.58,34318.35,True
34320.09,34320.71,True
34476.53,34477.13,False
34491.66,34492.27,True
34610.62,34611.23,True
34686.47,34687.07,True
34773.96,34774.56,True
34788.64,34789.24,True
34933.05,34933.69,True
34936.76,34937.48,True
34972.58,34973.18,True
35213.8,35214.51,True
35236.04,35236.72,True
35247.12,35248.15,True
35249.15,35250.0,True
35252.18,35253.64,True
35297.02,35297.69,False
35297.69,35298.49,False
35298.49,35299.09,False
35372.16,35372.94,False
35372.94,35373.85,False
35376.37,35377.13,False
35388.94,35389.94,False
35473.75,35474.41,True
35477.21,35477.81,False
35496.77,35497.62,True
35534.53,35535.68,True
35550.35,35550.95,True
35556.64,35557.24,True
35591.09,35591.8,True
35643.76,35644.67,True
35645.73,35646.33,True
35689.36,35689.96,True
35757.81,35758.41,False
35759.41,35760.01,False
35760.83,35761.6,False
35762.4,35763.0,False
35781.53,35783.0,True
35808.18,35810.17,True
35814.84,35816.76,True
35821.06,35821.67,True
35830.47,35831.58,True
35833.75,35834.66,True
35836.98,35837.58,True
35840.26,35841.64,True
35843.36,35844.65,True
35845.69,35847.22,True
35858.84,35859.44,True
35910.73,35911.9,True
35913.58,35914.25,True
35947.81,35948.42,True
36035.35,36036.9,True
36050.19,36051.1,True
36060.48,36061.5,True
36061.5,36062.85,True
36064.45,36065.23,True
36066.06,36067.74,True
36070.57,36072.45,True
36093.73,36095.4,True
36096.98,36098.29,True
36105.78,36106.52,True
36144.87,36146.14,True
36146.94,36147.55,True
36151.95,36152.58,True
36155.68,36156.82,True
36156.82,36157.62,True
36161.68,36165.26,True
36176.58,36177.58,True
36177.58,36179.45,True
36185.7,36186.39,True
36197.9,36200.13,True
36200.93,36201.93,True
36344.54,36345.14,False
36567.29,36568.04,True
36570.22,36571.46,False
36585.47,36586.07,True
36611.91,36612.54,True
36625.98,36626.58,False
36799.36,36799.96,True
36805.95,36806.55,True
36829.53,36830.13,True
36835.78,36836.92,True
36837.89,36838.77,True
36840.06,36841.65,True
36843.75,36845.47,True
36847.08,36848.05,True
36848.05,36849.06,True
36849.91,36851.91,True
36852.82,36854.32,True
36855.66,36857.5,True
36858.39,36859.68,True
36864.61,36865.21,True
36866.06,36867.23,True
36868.27,36869.42,True
36874.17,36875.31,True
36988.02,36988.65,False
36990.29,36991.12,True
37000.44,37001.43,True
37002.29,37003.31,True
37014.21,37016.11,True
37021.21,37022.71,True
37023.71,37024.97,True
37032.48,37033.29,True
37036.34,37039.18,True
37044.94,37045.85,True
37047.0,37047.94,True
37048.92,37050.15,True
37065.67,37066.87,True
37083.3,37083.9,True
37099.83,37101.41,True
37103.35,37103.95,True
37133.24,37133.84,True
37139.29,37140.82,True
37159.38,37160.19,True
37162.2,37162.81,True
37164.99,37167.03,True
37167.88,37171.85,True
37178.53,37179.15,True
37180.45,37182.12,True
37182.92,37186.18,True
37187.64,37188.24,True
37191.2,37195.17,True
37196.03,37197.52,True
37198.33,37200.4,True
37201.51,37206.38,True
37207.5,37218.64,True
37219.92,37224.06,True
37224.89,37227.14,True
37227.95,37233.78,True
37234.61,37236.43,True
37237.48,37242.97,True
37243.77,37249.44,True
37259.7,37262.34,True
37263.14,37264.79,True
37266.93,37268.05,True
37268.85,37274.2,True
37275.0,37282.9,True
37283.82,37285.96,True
37287.14,37288.2,True
37289.01,37290.04,True
37290.85,37293.48,True
37294.28,37297.01,True
37298.44,37299.54,True
37300.34,37307.74,True
37307.74,37308.59,False
37308.59,37309.91,True
37309.91,37310.72,True
37310.72,37311.32,True
37312.17,37314.34,True
37315.14,37326.43,True
37327.42,37328.64,True
37329.92,37335.97,True
37340.54,37341.26,True
37344.26,37346.27,True
37347.3,37349.96,True
37352.08,37353.46,True
37354.48,37355.84,True
37360.03,37360.83,True
37364.48,37366.86,True
37369.19,37369.79,False
37378.59,37379.66,True
37379.66,37380.47,True
37380.47,37382.06,True
37382.06,37382.95,True
37382.95,37383.55,True
37384.48,37386.37,True
37387.4,37388.53,True
37403.35,37403.95,True
37404.87,37406.1,True
37407.02,37407.62,True
37426.05,37429.1,True
37431.05,37436.49,True
37441.34,37441.94,True
37465.48,37466.27,True
37514.97,37516.42,True
37563.31,37563.91,False
37577.57,37578.87,False
37587.93,37588.53,False
37590.39,37590.99,False
37597.51,37598.4,False
37602.88,37603.85,False
37606.04,37606.94,True
37609.71,37610.74,True
37615.18,37616.66,True
37662.65,37663.25,True
37665.18,37665.88,True
37683.54,37684.14,True
37685.74,37686.63,True
37723.93,37724.88,True
37813.54,37814.56,True
37820.67,37821.47,True
37843.07,37844.03,True
37862.33,37865.3,True
37872.23,37873.11,True
37876.38,37877.19,False
37882.43,37883.05,False
37883.05,37883.85,False
37898.99,37899.59,False
37916.77,37917.51,False
37931.42,37932.02,False
37956.95,37957.55,False
37958.8,37959.41,False
37991.61,37992.41,False
38004.72,38005.43,False
38028.61,38029.26,False
38066.63,38067.23,False
38075.4,38076.0,False
38076.0,38077.0,False
38079.41,38080.41,False
38082.51,38083.28,False
38094.58,38095.6,False
38096.86,38097.6,False
38102.83,38103.43,False
38111.06,38111.98,False
38119.02,38123.09,False
38124.02,38124.62,False
38124.62,38125.42,False
38126.22,38126.95,False
38127.78,38129.83,False
38134.98,38135.74,False
38161.83,38162.58,False
38168.41,38169.08,True
38170.89,38171.49,True
38202.39,38203.31,False
38206.22,38206.91,False
38218.24,38219.69,False
38240.56,38241.41,True
38243.03,38243.63,True
38247.82,38248.43,True
38249.49,38250.32,False
38250.32,38250.92,False
38255.57,38256.5,False
38258.41,38259.79,True
38261.39,38262.31,False
38279.99,38280.97,True
38289.08,38289.88,False
38292.18,38293.44,False
38297.9,38298.5,False
38300.13,38300.87,False
38301.67,38302.44,False
38303.24,38304.8,False
38315.64,38316.44,False
38375.79,38376.83,True
38417.12,38417.72,True
38484.1,38484.72,True
38516.97,38517.97,True
38546.1,38546.84,True
38558.19,38558.79,True
38569.43,38571.21,True
38573.67,38574.44,True
38577.99,38578.66,True
38579.51,38580.11,True
38583.83,38585.28,True
38588.56,38590.34,True
38591.38,38593.65,True
38595.04,38596.13,True
38597.84,38598.54,True
38617.0,38617.6,True
38618.83,38619.51,True
38622.11,38623.3,True
38624.81,38626.95,True
38630.13,38631.92,True
38642.13,38642.73,True
38644.76,38646.39,True
38647.9,38648.62,True
38657.4,38658.0,True
38658.8,38659.49,True
38661.2,38662.14,True
38663.23,38665.15,True
38666.17,38668.59,True
38670.1,38671.36,True
38672.95,38673.56,True
38674.39,38675.24,True
38678.08,38679.75,True
38681.54,38682.31,True
38684.94,38686.05,True
38686.85,38690.67,True
38700.67,38701.27,True
38702.5,38704.13,True
38706.05,38706.88,True
38708.49,38709.09,True
38711.4,38712.9,True
38715.16,38717.62,True
38719.92,38720.52,True
38721.32,38721.92,True
38741.62,38742.22,True
38744.15,38745.29,True
38956.05,38957.11,True
39001.12,39002.12,True
39004.7,39005.49,True
39007.78,39008.55,True
39014.33,39016.13,True
39016.93,39018.21,True
39022.26,39022.93,True
39034.25,39035.07,True
39040.14,39040.74,True
39048.08,39050.83,True
39052.47,39053.89,True
39055.61,39057.59,True
39060.22,39061.86,True
39063.39,39064.94,True
39068.05,39069.38,True
39072.16,39074.81,True
39076.41,39077.58,True
39079.19,39080.63,True
39085.41,39086.01,True
39089.46,39090.4,True
39091.69,39093.09,True
39095.76,39096.6,True
39097.6,39099.87,True
39106.03,39106.63,True
39107.43,39108.03,True
39111.31,39113.25,True
39115.26,39116.16,True
39116.96,39118.05,True
39119.55,39121.68,True
39122.48,39124.1,True
39124.9,39128.52,True
39130.66,39132.45,True
39135.41,39136.58,True
39137.4,39138.9,True
39139.7,39140.78,True
39142.11,39143.24,True
39144.11,39145.16,True
39145.96,39147.19,True
39147.99,39149.57,True
39150.37,39151.43,True
39152.23,39152.83,True
39215.39,39215.99,True
39279.44,39280.94,True
39292.63,39293.43,False
39330.03,39330.65,True
39407.45,39408.61,True
39476.15,39476.9,True
39565.73,39566.9,True
39569.24,39570.66,True
39573.06,39573.66,True
39578.99,39579.59,False
39584.93,39585.58,True
39587.35,39588.01,True
39589.86,39590.46,True
39599.65,39600.27,True
39604.32,39604.93,True
39605.9,39606.52,True
39607.54,39611.1,True
39612.1,39620.22,True
39621.11,39627.38,True
39628.18,39632.31,True
39633.78,39634.88,True
39637.52,39638.12,True
39638.94,39640.69,True
39641.49,39643.92,True
39644.97,39649.62,True
39650.42,39659.44,True
39660.24,39662.01,True
39662.81,39667.28,True
39668.08,39669.25,True
39670.05,39671.84,True
39673.02,39674.6,True
39675.95,39676.55,True
39736.81,39737.61,False
40191.99,40192.69,False
40425.14,40425.8,True
40429.61,40430.82,True
40431.81,40432.46,True
40458.52,40459.56,True
40464.66,40466.47,True
40467.5,40468.96,True
40469.78,40470.88,True
40471.79,40472.62,True
40488.76,40489.61,True
40490.41,40492.09,True
40498.89,40499.49,False
40500.42,40501.45,False
40518.39,40520.13,False
40520.13,40521.3,True
40521.3,40522.59,True
40522.59,40523.59,True
40549.62,40550.22,True
40973.79,40974.39,True
40982.15,40982.76,True
40983.87,40984.87,True
40986.51,40987.14,True
40988.35,40989.46,True
40990.33,40992.21,True
41028.36,41029.15,True
